index,movie,group,html_color, r,g,b, black, gray,silver, white, maroon, red, olive, yellow, green, lime, teal, aqua, navy, blue, orange, purple, fuchsia, brown
action_27.jpg7,action_27,7,#221813,34,24,19,11.43787396,44.75510915,68.70153125,90.91860914,57.21832102,107.4618069,68.89575021,127.808462,80.42735471,142.7318017,52.79353561,98.91998466,82.39688394,137.6919604,100.6699871,71.88599267,125.8192907,50.70538622
action_27.jpg8,action_27,8,#817e7a,129,126,122,53.00649022,2.677188341,24.89763709,47.12893278,65.45617963,102.6388375,55.72359265,104.310396,70.67442627,123.2792727,31.57243314,63.89598288,91.35784862,137.2469802,82.9039528,74.1129903,116.852867,48.94172552
action_27.jpg9,action_27,9,#bfa997,191,169,151,71.88075428,21.59249839,14.98647634,32.18813503,67.45806613,94.63324925,51.52157799,90.43828294,72.38956012,116.8609634,45.60787188,62.75485368,105.0858384,146.2258225,69.48679158,83.32172832,118.8320767,48.84585752
action_27.jpg10,action_27,10,#aa6640,170,102,64,64.31666658,40.6151258,49.0334787,64.31766563,34.92556276,66.15176425,43.75360007,89.8516893,77.3896712,126.6212747,66.82718905,95.09656045,106.9807541,152.2494293,52.45807454,80.32329516,120.129461,15.22206568
action_3.jpg1,action_3,1,#dddddd,221,221,221,88.11542344,34.5304232,10.41102313,11.88457693,87.59838383,110.2178758,68.51192829,97.33218663,83.17313178,119.7817746,49.92626856,50.20586333,109.9492215,144.9830334,83.54910316,90.58879338,118.8385583,70.31586464
action_3.jpg2,action_3,2,#aa9887,170,152,135,65.0749136,15.86292138,18.24682607,37.98636046,64.37372538,95.12391321,49.79607977,93.0176558,69.87039525,117.5742294,41.32764876,63.8944797,101.4624895,144.5649747,71.35606511,80.59146432,118.910311,45.71814961
action_3.jpg3,action_3,3,#5e4533,94,69,51,35.858272,27.91402202,49.24755973,70.5820818,46.47645046,91.50430627,50.88461284,107.2118691,70.76247806,129.1984767,46.89446206,86.95183357,90.86842757,141.9921348,78.854977,72.40520946,121.2896127,32.3103361
action_3.jpg4,action_3,4,#221811,34,24,17,11.85119211,44.92616156,68.83176319,91.03011267,56.8456897,107.0668859,67.99885687,126.9844128,79.59166337,141.9301133,52.93456024,99.01885732,83.54353205,138.8199739,99.93917247,72.8209676,126.6915666,50.08735116
action_3.jpg5,action_3,5,#8e7966,142,121,102,54.20502532,14.41827616,29.20803035,49.84369484,56.29677664,92.31794343,46.83156748,96.38003697,67.72424956,120.1906174,40.56284658,71.36143961,97.22344119,143.5595776,71.8476078,76.81900204,119.4323848,37.88653013
action_3.jpg6,action_3,6,#d0b9a0,208,185,160,78.17507989,28.07393481,16.31759007,28.6128558,70.7771478,94.55201495,50.8021999,85.45386053,72.23525594,113.4251769,49.77196622,62.01814604,111.1890583,151.0907287,66.25733619,88.81823775,122.2470317,51.49182638
action_3.jpg7,action_3,7,#ba8f62,186,143,98,70.16964461,33.15814457,35.38692014,49.27784903,53.22266846,79.33038424,36.99262961,79.82405346,67.30944364,113.1814578,56.98029353,78.86488218,113.1888932,157.0575419,52.11508424,88.59290487,126.3658442,31.54751856
action_3.jpg8,action_3,8,#7d6047,125,96,71,47.66919831,23.06159078,40.28113141,60.54483975,47.59695253,87.27418046,44.26182876,97.67359869,67.56037622,122.6787551,46.29082559,81.01261175,97.06403902,145.5986767,69.88397058,76.20064187,121.4397231,29.26223132
action_3.jpg9,action_3,9,#3e2d21,62,45,33,23.55143955,35.68446704,58.91566837,80.85421255,50.49448285,98.92602711,58.90503236,117.0215635,74.36100362,135.2574067,48.69806929,92.62714249,86.4964591,140.0030228,89.3255519,71.71066137,123.5963512,40.44523226
action_3.jpg10,action_3,10,#080604,8,6,4,1.97756604,51.87213953,75.98864016,98.28282608,65.03309685,115.8437858,76.12166939,135.3837524,84.11632569,147.0753368,55.67933024,102.7321977,81.66705652,137.8636181,109.5729848,75.05051522,129.8173471,59.7272832
action_4.jpg1,action_4,1,#777d80,119,125,128,52.08410227,3.294334386,25.86258056,48.08312655,69.30358368,107.3368482,60.15931288,108.7302066,72.65458501,125.5213607,28.15854927,61.86659152,88.40759216,134.3031154,88.2997818,72.93615391,115.9776626,53.67067809
action_4.jpg2,action_4,2,#0b0b0b,11,11,11,3.022897848,50.56210242,74.68150249,96.97710255,65.293874,115.9839169,75.92882404,135.0874788,83.84011707,146.7057153,54.31185497,101.3504516,80.8850552,136.9788991,109.4390367,74.29972939,128.97429,59.70943549
action_4.jpg3,action_4,3,#4c5357,76,83,87,35.02864195,19.13542052,43.04502036,65.28410989,65.46126923,109.6464714,63.31762496,117.6013342,73.782968,131.8665265,30.59421076,73.64609262,81.76198421,132.3247289,95.06131668,69.43873159,118.2304731,52.605821
action_4.jpg4,action_4,4,#60676b,96,103,107,43.28999736,11.06792331,34.76058786,56.98109143,67.0414306,108.4507198,61.50140415,113.3277923,72.91260728,128.7127221,28.02907409,67.55804863,84.41831063,132.8033663,91.74955789,70.54265959,116.7350666,52.72366557
action_4.jpg5,action_4,5,#8d9398,141,147,152,60.70800613,7.877810556,17.47283749,39.56004927,73.269026,107.8829726,61.83254006,106.4433154,74.8422884,124.342969,30.74154113,56.99771504,91.62505767,134.7983547,87.26414343,75.20088948,114.7943297,57.14797774
action_4.jpg6,action_4,6,#adb1b5,173,177,181,72.05108571,18.60236178,6.268001701,28.11714282,78.5899703,108.3117657,63.73703474,102.376783,77.59683427,122.1201069,37.35326266,52.45410471,98.3204319,137.9956812,85.15523598,80.51796417,115.3695996,61.80040197
action_4.jpg7,action_4,7,#1b1e1f,27,30,31,11.11528766,42.61955514,66.72780613,89.01847217,64.55721338,114.2587968,71.80145372,130.3291044,80.03829541,142.258373,47.00903669,93.76528865,80.03877798,135.2393748,105.5198263,72.1646905,125.9625836,56.89754972
action_4.jpg8,action_4,8,#3a4043,58,64,67,26.84566104,27.12121953,51.15115363,73.41625777,64.34985404,110.8576184,65.45269243,121.6574378,75.11448775,135.0237891,35.12839015,80.20384868,80.37654657,132.8439076,98.2576188,69.53719213,120.4715488,53.09090905
action_4.jpg9,action_4,9,#dddddd,221,221,221,88.11542344,34.5304232,10.41102313,11.88457693,87.59838383,110.2178758,68.51192829,97.33218663,83.17313178,119.7817746,49.92626856,50.20586333,109.9492215,144.9830334,83.54910316,90.58879338,118.8385583,70.31586464
action_4.jpg10,action_4,10,#292f31,41,47,49,19.14910853,34.80252216,58.86879923,81.14335525,64.6075873,112.8818555,68.3110221,125.854165,76.93558193,138.1824393,40.21436176,86.44545019,80.0289321,133.9996994,101.9555697,70.83981264,123.3677046,54.95155736
action_5.jpg1,action_5,1,#b2a497,178,164,151,68.80071417,17.18859621,13.11383247,33.05578537,68.79122817,98.11685645,53.19740331,93.8773013,71.88063581,117.7939069,41.15305583,60.29244244,102.0473074,143.7849603,73.77267614,81.5554449,118.223982,50.51196913
action_5.jpg2,action_5,2,#fcfdfc,252,253,252,99.21325594,45.63053881,21.51587053,1.003589876,95.95231474,114.3585875,74.6181592,96.4726063,88.78449163,119.7191102,58.97210533,50.39073936,118.2136081,150.1330025,85.81215314,98.53981334,122.498449,78.66967715
action_5.jpg3,action_5,3,#68939e,104,147,158,60.40562181,16.49393105,25.02602114,44.59390224,83.75426701,120.4591312,67.49292251,112.3568222,73.37846977,123.1789038,19.8726253,49.04321286,92.25768988,135.7868992,97.75449339,80.58256008,121.0326134,67.44010902
action_5.jpg4,action_5,4,#0a0b0a,10,11,10,2.985757802,50.64473057,74.76331743,97.05852533,65.45436728,116.1331107,75.69252968,134.8731266,83.45397971,146.3445861,54.20856938,101.2674048,81.37124231,137.4648453,109.3707904,74.79868931,129.4613558,59.73814331
action_5.jpg5,action_5,5,#2c3130,44,49,48,19.9706936,33.84704445,57.93055443,80.21216351,63.52110812,111.5967787,66.04351744,123.6547802,75.01193431,136.2579109,39.71161999,85.81912786,81.92330441,135.7440676,99.90502227,72.01232863,124.3298157,53.21862886
action_5.jpg6,action_5,6,#dcdcdc,220,220,220,87.76087461,34.17587437,10.0564743,12.23912576,87.34543131,110.106182,68.32499269,97.3656707,82.99512353,119.7811562,49.64366258,50.22829457,109.7072342,144.8469264,83.49387837,90.3609123,118.7561554,70.06091005
action_5.jpg7,action_5,7,#395b60,57,91,96,38.54621065,21.45836704,43.27964713,64.91397676,74.81051026,118.445851,65.35672912,118.583654,70.55557238,128.0891534,21.63317777,66.61962588,85.48590709,135.4352305,100.2379551,76.12937475,124.0832359,60.60950242
action_5.jpg8,action_5,8,#daecf2,218,236,242,92.52311613,39.28722051,16.09970477,10.33813257,95.34962259,118.0226022,74.12847201,100.9424028,85.60925627,120.0557987,50.29070606,44.29216968,112.2153741,145.7382616,90.34136016,94.64419365,121.4707628,78.01269167
action_5.jpg9,action_5,9,#93becd,147,190,205,76.21897658,26.45407414,16.55737002,30.25742158,91.51130455,122.4877484,72.50663505,109.5808727,79.55717193,122.3195958,32.07171682,40.93140689,99.6613773,137.9150781,97.50723575,86.26273589,120.1771509,74.6869426
action_5.jpg10,action_5,10,#70665f,112,102,95,44.31467613,11.38840822,34.32667668,56.41368679,58.87181826,99.52902299,54.19525106,106.5725899,70.29008117,125.954636,34.68223529,71.99499078,88.77516562,137.1798028,82.63013399,71.55630066,117.4344429,43.30009586
action_6.jpg1,action_6,1,#263b46,38,59,70,25.87569188,31.78541148,55.11703077,77.1167639,71.11122245,118.1764932,72.29635061,128.3397047,78.8435904,138.8795722,34.37450908,80.27666887,76.93709326,129.7865602,106.1488035,69.61636957,120.9578169,60.9155079
action_6.jpg2,action_6,2,#da865b,218,134,91,78.79489643,47.21405145,48.08424065,58.51157562,43.30858905,61.33474751,47.24437009,83.20777748,82.78991773,125.6805916,74.22866367,95.41715284,114.988096,156.4081159,44.02107293,86.31533194,120.0678576,26.88090107
action_6.jpg3,action_6,3,#b14644,177,70,68,66.58188162,50.41651278,59.70485384,74.46491884,24.10908014,57.44606508,65.71313487,109.5512095,98.71113986,149.0404527,79.30256584,109.5594337,94.02889093,136.9698948,65.97346651,63.9516215,102.0510741,25.18085098
action_6.jpg4,action_6,4,#deb889,222,184,137,82.65027136,38.01373725,29.9143763,37.69814025,66.31899118,85.60637812,42.52337899,74.30855762,69.74630176,108.5520854,59.48802883,71.57729123,120.4393745,160.9584597,52.69269725,95.87514493,128.9358783,45.58150019
action_6.jpg5,action_6,5,#262321,38,35,33,14.1191192,39.67306497,63.77195795,86.05882268,60.52608046,109.8995664,68.08549463,126.5115632,78.23946693,140.1743982,46.58001167,92.79567228,81.2242944,135.9942433,100.9486667,71.28716511,124.6706281,52.2896033
action_6.jpg6,action_6,6,#dddddc,221,221,220,88.09141083,34.50881049,10.39854304,11.92152362,87.46737722,110.0428698,68.06022859,96.81984981,82.75576108,119.3130023,49.88802442,50.17600938,110.2979201,145.4354644,83.13462626,90.88715873,119.2318443,70.08124037
action_6.jpg7,action_6,7,#4a5365,74,83,101,37.03998072,21.78132139,44.09793068,65.86735522,69.08454225,113.1082248,71.64161167,124.8952681,81.71858137,139.0751943,32.71592888,74.45598924,74.01619519,124.074081,101.5163273,63.30337978,111.8785434,58.45907279
action_6.jpg8,action_6,8,#608097,96,128,151,54.68402079,16.93936958,30.72949343,50.86063094,80.46957622,119.2721904,73.06320314,120.4267105,80.76031181,132.8276799,24.93770033,57.93930122,81.80525601,126.4060421,101.969792,71.04926413,113.1922546,66.85550713
action_6.jpg9,action_6,9,#91776f,145,119,111,53.60947958,12.10213103,28.15922031,49.24823756,56.08219948,92.54856219,53.13180567,101.8939911,73.72742791,126.1140274,41.36504004,72.42520186,91.4009201,137.1929344,75.83019711,70.8091299,113.2627926,40.05750579
action_6.jpg10,action_6,10,#6f443f,111,68,63,39.67786562,28.84979066,48.70817829,69.50577683,41.44361961,86.18556414,58.16920452,112.157771,80.80026566,137.8007911,52.6207812,90.94647701,83.72213414,133.5759457,79.86065156,62.73964159,110.8796249,31.57773147
action_7.jpg1,action_7,1,#8b6f75,139,111,117,51.11811333,12.70546997,30.53022686,51.76231061,57.09898289,95.08489863,61.17997476,110.2045692,80.49666359,133.6939981,41.97822723,74.56274997,83.08853982,128.9690114,82.91706403,63.1565559,106.5291263,44.32322311
action_7.jpg2,action_7,2,#615057,97,80,87,36.91727032,19.61129975,42.64326872,64.6430434,56.92610652,100.762593,63.9343888,117.6727639,79.7121951,137.0836386,39.85373552,79.98213202,77.82897087,127.8649924,90.70449691,61.80028235,110.4232037,46.13548521
action_7.jpg3,action_7,3,#d8bab2,216,186,178,78.81203947,27.22504454,12.37697962,25.38680991,71.61874503,95.40289713,59.5224167,93.86257125,80.56504225,122.0290971,51.10614012,63.04495355,104.611592,142.710355,72.46647366,82.0916829,113.7185935,54.82789293
action_7.jpg4,action_7,4,#6f3027,111,48,39,43.8019205,41.67987555,59.41149293,78.87679806,28.28086191,75.61035577,59.66358974,112.93763,86.47697767,143.0176275,65.5369222,103.4281317,87.71420683,137.3514636,75.74958978,64.12089456,111.6619773,23.57413972
action_7.jpg5,action_7,5,#151610,21,22,16,7.93597516,46.77950638,70.84596362,93.11699609,63.45842127,113.634886,70.58031881,129.7010401,78.73938685,141.4926416,50.79133854,97.64786369,84.25281505,139.8940619,104.8339492,76.11390041,130.2661876,56.02962429
action_7.jpg6,action_7,6,#ab919a,171,145,154,63.7253708,14.54133203,18.7864241,38.96872413,65.34916506,97.44796896,63.59586991,106.7867238,82.70343803,131.2642218,43.26284924,67.06700937,88.48163255,130.1204548,81.99096647,67.87206954,105.5191662,51.39069103
action_7.jpg7,action_7,7,#a7492a,167,73,42,67.40488776,52.99213166,62.45996839,77.11373988,20.8378925,53.99668359,54.27965428,98.34592942,89.48278791,138.8358976,79.80549471,109.9734817,106.2806507,151.0277492,54.51120164,77.59368555,116.5800157,12.45457585
action_7.jpg8,action_7,8,#deddde,222,221,222,88.21889695,34.63744176,10.53143272,11.8005634,87.54972656,110.1009771,68.97055388,97.79742296,83.76808124,120.4114429,50.24648466,50.59419256,109.5783603,144.4646347,83.76840189,90.16955578,118.2452754,70.412473
action_7.jpg9,action_7,9,#d49639,212,150,57,88.24792215,59.34554499,58.9569352,66.84517605,55.75266793,67.53101388,31.4611061,61.17490214,69.86750064,106.7554588,79.99144938,97.34287968,136.0191171,179.3133804,26.08393136,108.8339123,143.6372642,34.74394943
action_7.jpg10,action_7,10,#382c28,56,44,40,20.32915125,35.02087354,58.87841455,81.06990963,55.03188157,103.6518901,63.90427347,121.78122,77.21539173,138.3074862,46.32153925,91.19479312,81.73070024,135.5635809,94.81712576,68.85889353,121.3298795,46.06739303
action_8.jpg1,action_8,1,#bf774e,191,119,78,70.60843251,41.94177345,46.70110042,60.04852722,39.63201477,65.09563004,43.67837061,85.72541404,78.19183138,124.6093046,68.54173823,93.36353468,110.6546503,154.2701425,48.30882356,83.26787713,120.5014128,20.73249806
action_8.jpg2,action_8,2,#684534,104,69,52,38.84239866,29.40292332,49.48468809,70.34200906,41.98153151,86.74279478,51.51676881,106.8934176,73.97289291,131.4943071,50.92979346,89.68048726,90.3582081,140.824463,76.26183197,70.17825998,118.3458948,28.51367654
action_8.jpg3,action_8,3,#3c2a1f,60,42,31,22.57585508,36.86655867,60.13049626,82.07577164,50.1955426,98.96802642,60.06113364,118.2344491,75.54491698,136.552128,49.81964184,93.91510364,85.76336303,139.4503157,90.17779332,71.12142773,123.2551014,40.85457645
action_8.jpg4,action_8,4,#130c0a,19,12,10,4.689772793,49.83536917,73.93060787,96.2146439,62.46907858,113.1921871,74.58112629,133.7341141,83.81217515,146.5915645,55.11322481,101.9432381,80.90212555,136.9019789,107.2600642,73.16763505,127.790419,57.16929863
action_8.jpg5,action_8,5,#bc9e8c,188,158,140,69.1513301,20.97961997,18.97426601,36.34296231,62.66649333,90.74324712,50.49802713,91.28656973,73.24754595,119.1344501,47.18203993,67.15578265,103.0086743,144.87807,67.69450297,80.46582077,116.9167252,44.42383383
action_8.jpg6,action_8,6,#e9c8a4,233,200,164,85.75562525,37.13508046,23.74307258,29.06806876,72.32159861,91.10324871,49.94874257,78.7418884,73.8673024,110.923537,58.04234004,66.13576088,118.7619322,157.3931844,59.74855066,94.87828279,125.8624134,52.73259915
action_8.jpg7,action_8,7,#e1a46f,225,164,111,82.30719603,43.8907566,40.22877486,48.66678739,56.22664036,73.19209141,41.09890971,73.94636361,74.16936468,113.9718089,67.9764964,84.09440511,121.0041876,162.1105641,43.44129292,94.22240011,127.4581648,36.27971053
action_8.jpg8,action_8,8,#dfdedd,223,222,221,88.52186509,34.94029688,10.83349882,11.49756516,87.53867773,109.861081,68.25636349,96.74073764,83.1142614,119.4773532,50.44721923,50.5101984,110.5155596,145.5049979,82.99401089,90.99252153,119.1146301,70.19646247
action_8.jpg9,action_8,9,#9d5c33,157,92,51,61.63045955,42.07385074,52.26353263,68.22690925,32.49239492,66.38728769,42.56348702,90.65951746,76.12535986,126.5956721,67.23190762,97.21560515,107.2897646,153.6467931,53.24867632,81.16829079,122.3749971,11.12653828
action_8.jpg10,action_8,10,#886e5d,136,110,93,50.86230289,16.20564441,33.02374839,53.76577818,52.64155113,90.41287592,48.05965249,98.98734833,69.69920726,123.3423796,42.49946949,75.33745716,94.58498091,141.7068237,72.57994467,73.94697599,117.7173918,35.19573401
action_9.jpg1,action_9,1,#725e48,114,94,72,44.40919554,20.4419391,39.90520588,60.93451537,51.3236125,92.15328319,45.85547845,100.0842704,66.10917343,122.3275243,41.859553,78.41678749,95.38424799,144.5592924,74.2239062,76.15640312,122.3670302,33.63377538
action_9.jpg2,action_9,2,#a57745,165,119,69,64.83290747,36.44108933,43.67908931,58.98114509,45.60497884,75.34360498,33.7858838,81.62771927,66.30268258,115.1319708,59.60255032,86.01665932,112.6556975,158.5430497,50.82507589,88.04376214,128.359631,22.47909296
action_9.jpg3,action_9,3,#7d5428,125,84,40,52.19800517,37.15973647,51.47950216,69.70155551,38.70060774,77.55614829,37.52072111,91.6427827,66.90647444,121.1643812,58.47123618,92.01927742,106.1994565,155.1508257,60.04112232,83.34798082,128.1635673,16.77507999
action_9.jpg4,action_9,4,#cb9658,203,150,88,78.25521586,43.94772429,43.80011154,54.23402871,53.52816061,73.47558875,33.7900836,71.55520756,68.29974451,110.2727159,66.51079406,85.48566469,122.4210684,165.5878365,41.32842432,96.38211712,132.2737612,31.48713723
action_9.jpg5,action_9,5,#f4d695,244,214,149,93.91354152,48.93332946,37.10126588,38.34532666,76.86242129,90.8809492,43.10653525,63.80832733,68.40205232,99.70193032,66.20083358,70.684587,132.9601499,172.2300561,49.87534496,108.5206913,139.2828429,55.41240941
action_9.jpg6,action_9,6,#110e07,17,14,7,5.159808635,49.63608386,73.7217988,96.00130742,63.12169777,113.7083985,72.89676416,132.1467095,81.44562861,144.3231384,54.0605341,100.9597803,83.34242232,139.2922969,106.4674256,75.55774759,130.0577098,56.95014941
action_9.jpg7,action_9,7,#543c20,84,60,32,35.32787095,34.46634734,55.09106951,76.0085889,44.47570598,90.20559807,47.41503381,105.0710787,67.89654513,127.0586162,50.98179627,91.33246468,96.15638327,148.0693102,76.69018557,77.7724526,127.1572176,29.54535633
action_9.jpg8,action_9,8,#e7b66c,231,182,108,89.20331059,50.76487196,45.0502233,50.57894664,64.82059515,78.34029774,35.70579612,62.31082706,68.38907806,103.5421655,70.93521095,82.83777082,131.9639681,173.2244414,37.92017748,105.8704698,138.6938858,43.27819881
action_9.jpg9,action_9,9,#352413,53,36,19,22.16451003,40.82167172,63.79284501,85.59079238,49.4773527,98.60295891,58.54739683,117.2911521,73.96575841,135.3884353,52.60812625,96.81585615,89.57667825,143.6598072,89.37501694,75.0135464,127.3464244,40.05362504
action_9.jpg10,action_9,10,#dedddc,222,221,220,88.16767423,34.58616095,10.47994456,11.85128308,87.28385823,109.7474109,68.06640489,96.77244236,82.93435353,119.4752787,50.16514122,50.52992407,110.2739972,145.3688364,82.9362136,90.76441763,119.0314463,69.93892156
