word,freq_grltrain,prop_grltrain,freq_orwell,prop_orwell,freq_crime,prop_crime,freq_lolita,prop_lolita,freq_catcher,prop_catcher,freq_gatsby,prop_gatsby,freq_feynman,prop_feynman,freq_giver,prop_giver,freq_artwar,prop_artwar,freq_vegas,prop_vegas,freq_friends,prop_friends,freq_hitchhike,prop_hitchhike
uglines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.58269880888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cynic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.58269880888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.58269880888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodbye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colegio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
river,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,13.0,7.09998416157e-05,0.0,0.0,13.0,8.33044971612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,9.0,4.91537365032e-05,0.0,0.0,7.0,4.48562677022e-05,0.0,0.0,0.0,0.0,11.0,0.000179906121715,0.0,0.0
worr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,12.0,7.68964589181e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ridden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annoyance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
semester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11th,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,14.0,7.64613678939e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
companionship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dorm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reagan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
helluva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nueva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,9.0,4.91537365032e-05,0.0,0.0,10.0,6.40803824317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
that,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,10.0,5.46152627813e-05,0.0,0.0,13.0,8.33044971612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cierta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sunny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.95080724148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.000130840815792,0.0,0.0
lagoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mannerism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,7.0,3.82306839469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dollar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonsense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.000311936780812
castle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stubborn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
odia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
december,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,46.0,0.000294769759186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adapt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,8.0,5.12643059454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decease,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
childlike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bitternes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prestigiou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,12.0,7.68964589181e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bookshelf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.000114485713818,0.0,0.0
respond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,9.0,4.91537365032e-05,0.0,0.0,7.0,4.48562677022e-05,0.0,0.0,0.0,0.0,10.0,0.000163551019741,7.0,8.08724987291e-05
affectionate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catholic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.00097046998475
aimless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouthe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quirk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freeze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
siente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
idol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
captur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,13.0,7.09998416157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beatle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.31891567407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insecurity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
finn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
padre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,35.0,0.000224281338511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agerstown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pocket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,9.0,4.91537365032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.000103978926937
identificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adolescencia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insult,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assassination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sixty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.000150191783354
ramble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sixt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.000566718186502,0.0,0.0,0.0,0.0
carrousel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yorker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carefree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,11.0,6.00767890595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asshole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vernacular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analyz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.000288830352604
homosexuality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
preciou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,8.0,4.36922102251e-05,0.0,0.0,12.0,7.68964589181e-05,0.0,0.0,0.0,0.0,7.0,0.000114485713818,0.0,0.0
roam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schooler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,8.0,4.36922102251e-05,0.0,0.0,22.0,0.00014097684135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,7.0,4.48562677022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentimental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,7.0,3.82306839469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colloquial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.000360638845956,0.0,0.0,0.0,0.0
ng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ronald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recluse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bathroom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skinny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iconic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,13.0,7.09998416157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentiment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.68702410666e-05,13.0,7.09998416157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
progression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reminisce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classroom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,10.0,5.46152627813e-05,0.0,0.0,56.0,0.000358850141618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wherever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prince,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.000837821663674,0.0,0.0,0.0,0.0,0.0,0.0
falso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,18.0,9.83074730064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intimacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniquenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,16.0,0.000102528611891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shitty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apathetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
empathise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,16.0,8.73844204501e-05,0.0,0.0,51.0,0.000326809950402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
preserv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meaningles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.05513253926e-05,11.0,6.00767890595e-05,0.0,0.0,16.0,0.000102528611891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
