"","MONTH","CARRIER","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_STATE_NM","DEST","DEST_STATE_NM","X","count"
"386",1,"AS",14747,"SEA","Washington","FAI","Alaska",NA,956
"387",1,"AS",11630,"FAI","Alaska","SEA","Washington",NA,956
"388",1,"AS",14057,"PDX","Oregon","ANC","Alaska",NA,576
"389",1,"AS",10299,"ANC","Alaska","ORD","Illinois",NA,561
"390",1,"AS",13930,"ORD","Illinois","ANC","Alaska",NA,561
"391",1,"AS",12892,"LAX","California","ANC","Alaska",NA,239
"392",1,"AS",10299,"ANC","Alaska","LAX","California",NA,238
"393",1,"AS",10299,"ANC","Alaska","OME","Alaska",NA,365
"394",1,"AS",13873,"OME","Alaska","ANC","Alaska",NA,729
"395",1,"AS",13970,"OTZ","Alaska","ANC","Alaska",NA,361
"396",1,"AS",10299,"ANC","Alaska","OTZ","Alaska",NA,725
"397",1,"AS",10165,"ADK","Alaska","ANC","Alaska",NA,102
"398",1,"AS",10299,"ANC","Alaska","ADK","Alaska",NA,102
"399",1,"AS",12889,"LAS","Nevada","ANC","Alaska",NA,238
"400",1,"AS",10299,"ANC","Alaska","FAI","Alaska",NA,3217
"401",1,"AS",14107,"PHX","Arizona","ANC","Alaska",NA,366
"402",1,"AS",10299,"ANC","Alaska","PHX","Arizona",NA,366
"403",1,"AS",10299,"ANC","Alaska","LAS","Nevada",NA,237
"404",1,"AS",14747,"SEA","Washington","SJC","California",NA,3534
"405",1,"AS",14831,"SJC","California","SEA","Washington",NA,3543
"406",1,"AS",14747,"SEA","Washington","SFO","California",NA,5409
"407",1,"AS",14771,"SFO","California","SEA","Washington",NA,5414
"408",1,"AS",14679,"SAN","California","SEA","Washington",NA,2831
"409",1,"AS",14771,"SFO","California","PDX","Oregon",NA,2972
"410",1,"AS",14747,"SEA","Washington","SAN","California",NA,2833
"411",1,"AS",14057,"PDX","Oregon","SFO","California",NA,3088
"412",1,"AS",14771,"SFO","California","PSP","California",NA,1636
"413",1,"AS",14262,"PSP","California","SFO","California",NA,1638
"414",1,"AS",14747,"SEA","Washington","OAK","California",NA,5095
"415",1,"AS",13796,"OAK","California","SEA","Washington",NA,5047
"416",1,"AS",14747,"SEA","Washington","SMF","California",NA,3642
"417",1,"AS",14893,"SMF","California","SEA","Washington",NA,3638
"418",1,"AS",14057,"PDX","Oregon","SJC","California",NA,2322
"419",1,"AS",14831,"SJC","California","PDX","Oregon",NA,2322
"420",1,"AS",14747,"SEA","Washington","PDX","Oregon",NA,2449
"421",1,"AS",14057,"PDX","Oregon","SEA","Washington",NA,2449
"422",1,"AS",14747,"SEA","Washington","LAX","California",NA,6865
"423",1,"AS",12892,"LAX","California","SEA","Washington",NA,6876
"424",1,"AS",14747,"SEA","Washington","SNA","California",NA,2860
"425",1,"AS",14908,"SNA","California","SEA","Washington",NA,2862
"426",1,"AS",14747,"SEA","Washington","BUR","California",NA,1390
"427",1,"AS",10800,"BUR","California","SEA","Washington",NA,1390
"428",1,"AS",14747,"SEA","Washington","ONT","California",NA,1343
"429",1,"AS",14262,"PSP","California","SEA","Washington",NA,664
"430",1,"AS",13891,"ONT","California","SEA","Washington",NA,1343
"431",1,"AS",14747,"SEA","Washington","PSP","California",NA,667
"432",1,"AS",12892,"LAX","California","PDX","Oregon",NA,3503
"433",1,"AS",14057,"PDX","Oregon","LAX","California",NA,3517
"434",1,"AS",14679,"SAN","California","PDX","Oregon",NA,1352
"435",1,"AS",14057,"PDX","Oregon","SAN","California",NA,1352
"436",1,"AS",14057,"PDX","Oregon","SNA","California",NA,1421
"437",1,"AS",14908,"SNA","California","PDX","Oregon",NA,1418
"438",1,"AS",14057,"PDX","Oregon","PSP","California",NA,168
"439",1,"AS",14262,"PSP","California","PDX","Oregon",NA,169
"440",1,"AS",12889,"LAS","Nevada","SEA","Washington",NA,5065
"441",1,"AS",14747,"SEA","Washington","LAS","Nevada",NA,5051
"442",1,"AS",14057,"PDX","Oregon","LAS","Nevada",NA,3564
"443",1,"AS",12889,"LAS","Nevada","PDX","Oregon",NA,3568
"444",1,"AS",14747,"SEA","Washington","PHX","Arizona",NA,5062
"445",1,"AS",14107,"PHX","Arizona","SEA","Washington",NA,5072
"446",1,"AS",14057,"PDX","Oregon","PHX","Arizona",NA,3946
"447",1,"AS",15376,"TUS","Arizona","SEA","Washington",NA,444
"448",1,"AS",14747,"SEA","Washington","TUS","Arizona",NA,443
"449",1,"AS",14057,"PDX","Oregon","DFW","Texas",NA,1577
"450",1,"AS",11298,"DFW","Texas","PDX","Oregon",NA,1578
"451",1,"AS",14107,"PHX","Arizona","PDX","Oregon",NA,3948
"452",1,"AS",11298,"DFW","Texas","SEA","Washington",NA,3915
"453",1,"AS",14747,"SEA","Washington","DFW","Texas",NA,3917
"454",1,"AS",14747,"SEA","Washington","AUS","Texas",NA,147
"455",1,"AS",10423,"AUS","Texas","SEA","Washington",NA,149
"456",1,"AS",13930,"ORD","Illinois","PDX","Oregon",NA,2394
"457",1,"AS",14747,"SEA","Washington","DEN","Colorado",NA,6623
"458",1,"AS",11292,"DEN","Colorado","SEA","Washington",NA,6414
"459",1,"AS",14747,"SEA","Washington","GEG","Washington",NA,4346
"460",1,"AS",14057,"PDX","Oregon","ORD","Illinois",NA,2184
"461",1,"AS",11884,"GEG","Washington","SEA","Washington",NA,4372
"462",1,"AS",14869,"SLC","Utah","SJC","California",NA,1372
"463",1,"AS",14831,"SJC","California","SLC","Utah",NA,1372
"464",1,"AS",14057,"PDX","Oregon","SLC","Utah",NA,3277
"465",1,"AS",14869,"SLC","Utah","PDX","Oregon",NA,3289
"466",1,"AS",14679,"SAN","California","SLC","Utah",NA,2549
"467",1,"AS",14869,"SLC","Utah","SAN","California",NA,2548
"468",1,"AS",12892,"LAX","California","SLC","Utah",NA,5178
"469",1,"AS",14869,"SLC","Utah","LAX","California",NA,5178
"470",1,"AS",14747,"SEA","Washington","SLC","Utah",NA,3774
"471",1,"AS",14869,"SLC","Utah","SEA","Washington",NA,3771
"472",1,"AS",14747,"SEA","Washington","IAH","Texas",NA,2395
"473",1,"AS",12266,"IAH","Texas","SEA","Washington",NA,2393
"474",1,"AS",14869,"SLC","Utah","SFO","California",NA,3705
"475",1,"AS",14771,"SFO","California","SLC","Utah",NA,4064
"476",1,"AS",10397,"ATL","Georgia","SEA","Washington",NA,2574
"477",1,"AS",14747,"SEA","Washington","ATL","Georgia",NA,2571
"478",1,"AS",14747,"SEA","Washington","STL","Missouri",NA,567
"479",1,"AS",15016,"STL","Missouri","SEA","Washington",NA,566
"480",1,"AS",14747,"SEA","Washington","MCI","Missouri",NA,365
"481",1,"AS",13198,"MCI","Missouri","SEA","Washington",NA,365
"482",1,"AS",14679,"SAN","California","MCO","Florida",NA,13
"483",1,"AS",13204,"MCO","Florida","SAN","California",NA,13
"484",1,"AS",14747,"SEA","Washington","BWI","Maryland",NA,242
"485",1,"AS",10821,"BWI","Maryland","SEA","Washington",NA,242
"486",1,"AS",14679,"SAN","California","BOS","Massachusetts",NA,610
"487",1,"AS",10721,"BOS","Massachusetts","SAN","California",NA,608
"488",1,"AS",10140,"ABQ","New Mexico","SEA","Washington",NA,721
"489",1,"AS",14747,"SEA","Washington","DTW","Michigan",NA,1172
"490",1,"AS",11433,"DTW","Michigan","SEA","Washington",NA,1172
"491",1,"AS",14747,"SEA","Washington","ABQ","New Mexico",NA,708
"492",1,"AS",14893,"SMF","California","OGG","Hawaii",NA,59
"493",1,"AS",14057,"PDX","Oregon","OGG","Hawaii",NA,366
"494",1,"AS",14747,"SEA","Washington","LIH","Hawaii",NA,366
"495",1,"AS",12982,"LIH","Hawaii","SEA","Washington",NA,366
"496",1,"AS",13830,"OGG","Hawaii","SMF","California",NA,60
"497",1,"AS",13830,"OGG","Hawaii","PDX","Oregon",NA,366
"498",1,"AS",10299,"ANC","Alaska","OGG","Hawaii",NA,27
"499",1,"AS",13796,"OAK","California","HNL","Hawaii",NA,121
"500",1,"AS",12173,"HNL","Hawaii","SJC","California",NA,366
"501",1,"AS",14747,"SEA","Washington","OGG","Hawaii",NA,900
"502",1,"AS",14057,"PDX","Oregon","HNL","Hawaii",NA,732
"503",1,"AS",12173,"HNL","Hawaii","PDX","Oregon",NA,732
"504",1,"AS",13830,"OGG","Hawaii","OAK","California",NA,60
"505",1,"AS",14747,"SEA","Washington","KOA","Hawaii",NA,45
"506",1,"AS",14679,"SAN","California","OGG","Hawaii",NA,279
"507",1,"AS",14747,"SEA","Washington","HNL","Hawaii",NA,1638
"508",1,"AS",14679,"SAN","California","LIH","Hawaii",NA,31
"509",1,"AS",13830,"OGG","Hawaii","SAN","California",NA,280
"510",1,"AS",12173,"HNL","Hawaii","SEA","Washington",NA,1643
"511",1,"AS",12758,"KOA","Hawaii","SEA","Washington",NA,411
"512",1,"AS",13796,"OAK","California","OGG","Hawaii",NA,60
"513",1,"AS",10299,"ANC","Alaska","HNL","Hawaii",NA,236
"514",1,"AS",12173,"HNL","Hawaii","ANC","Alaska",NA,236
"515",1,"AS",13830,"OGG","Hawaii","SEA","Washington",NA,533
"516",1,"AS",12173,"HNL","Hawaii","SAN","California",NA,393
"517",1,"AS",14679,"SAN","California","HNL","Hawaii",NA,393
"518",1,"AS",10170,"ADQ","Alaska","ANC","Alaska",NA,706
"519",1,"AS",10299,"ANC","Alaska","ADQ","Alaska",NA,706
"520",1,"AS",14709,"SCC","Alaska","ANC","Alaska",NA,363
"521",1,"AA",10529,"BDL","Connecticut","MIA","Florida",NA,366
"522",1,"AA",13930,"ORD","Illinois","PSP","California",NA,451
"523",1,"AA",14262,"PSP","California","ORD","Illinois",NA,452
"524",1,"AS",13970,"OTZ","Alaska","OME","Alaska",NA,725
"525",1,"AS",13796,"OAK","California","KOA","Hawaii",NA,4
"526",1,"AS",12758,"KOA","Hawaii","OAK","California",NA,4
"527",1,"AS",14831,"SJC","California","HNL","Hawaii",NA,366
"528",1,"AS",12173,"HNL","Hawaii","OAK","California",NA,121
"529",1,"AS",12982,"LIH","Hawaii","SAN","California",NA,31
"530",1,"AS",12523,"JNU","Alaska","YAK","Alaska",NA,363
"531",1,"AS",10926,"CDV","Alaska","ANC","Alaska",NA,363
"532",1,"AS",15991,"YAK","Alaska","CDV","Alaska",NA,363
"533",1,"AS",10299,"ANC","Alaska","CDV","Alaska",NA,362
"534",1,"AS",10926,"CDV","Alaska","YAK","Alaska",NA,362
"535",1,"AS",15991,"YAK","Alaska","JNU","Alaska",NA,362
"536",1,"AS",13873,"OME","Alaska","OTZ","Alaska",NA,361
"537",1,"AS",13830,"OGG","Hawaii","ANC","Alaska",NA,27
"538",1,"B6",12478,"JFK","New York","FLL","Florida",NA,4696
"539",1,"B6",11697,"FLL","Florida","JFK","New York",NA,4699
"540",1,"B6",12478,"JFK","New York","SJU","Puerto Rico",NA,3565
"541",1,"B6",14843,"SJU","Puerto Rico","JFK","New York",NA,3558
"542",1,"B6",11618,"EWR","New Jersey","FLL","Florida",NA,4432
"543",1,"B6",11697,"FLL","Florida","EWR","New Jersey",NA,4431
"544",1,"B6",11697,"FLL","Florida","LAS","Nevada",NA,677
"545",1,"B6",12889,"LAS","Nevada","FLL","Florida",NA,677
"546",1,"B6",12954,"LGB","California","JFK","New York",NA,1544
"547",1,"B6",12478,"JFK","New York","SFO","California",NA,6591
"548",1,"B6",14771,"SFO","California","JFK","New York",NA,6971
"549",1,"B6",10721,"BOS","Massachusetts","SAN","California",NA,608
"550",1,"B6",14679,"SAN","California","BOS","Massachusetts",NA,610
"551",1,"B6",14027,"PBI","Florida","BOS","Massachusetts",NA,1746
"552",1,"B6",12478,"JFK","New York","LAX","California",NA,8078
"553",1,"B6",12892,"LAX","California","JFK","New York",NA,8058
"554",1,"B6",11618,"EWR","New Jersey","MCO","Florida",NA,4978
"555",1,"B6",14635,"RSW","Florida","JFK","New York",NA,1890
"556",1,"B6",10721,"BOS","Massachusetts","SFO","California",NA,2668
"557",1,"B6",14843,"SJU","Puerto Rico","MCO","Florida",NA,2415
"558",1,"B6",12478,"JFK","New York","PHX","Arizona",NA,2254
"559",1,"B6",14107,"PHX","Arizona","JFK","New York",NA,2256
"560",1,"B6",10529,"BDL","Connecticut","MCO","Florida",NA,1755
"561",1,"B6",13204,"MCO","Florida","BDL","Connecticut",NA,1758
"562",1,"B6",13796,"OAK","California","LGB","California",NA,1632
"563",1,"B6",12954,"LGB","California","OAK","California",NA,1631
"564",1,"B6",11278,"DCA","Virginia","TPA","Florida",NA,1554
"565",1,"B6",15304,"TPA","Florida","DCA","Virginia",NA,1554
"566",1,"B6",10721,"BOS","Massachusetts","MCO","Florida",NA,3474
"567",1,"B6",13204,"MCO","Florida","BOS","Massachusetts",NA,3478
"568",1,"B6",12478,"JFK","New York","PBI","Florida",NA,2534
"569",1,"B6",14027,"PBI","Florida","JFK","New York",NA,2531
"570",1,"B6",12264,"IAD","Virginia","BOS","Massachusetts",NA,3846
"571",1,"B6",10721,"BOS","Massachusetts","IAD","Virginia",NA,4184
"572",1,"B6",10721,"BOS","Massachusetts","SJU","Puerto Rico",NA,1274
"573",1,"B6",14027,"PBI","Florida","LGA","New York",NA,1934
"574",1,"B6",10721,"BOS","Massachusetts","FLL","Florida",NA,2476
"575",1,"B6",11697,"FLL","Florida","BOS","Massachusetts",NA,2473
"576",1,"B6",12478,"JFK","New York","SLC","Utah",NA,1795
"577",1,"B6",14869,"SLC","Utah","JFK","New York",NA,1784
"578",1,"B6",13495,"MSY","Louisiana","JFK","New York",NA,1070
"579",1,"B6",11278,"DCA","Virginia","FLL","Florida",NA,1361
"580",1,"B6",11697,"FLL","Florida","DCA","Virginia",NA,1339
"581",1,"B6",12478,"JFK","New York","MCO","Florida",NA,5373
"582",1,"B6",13204,"MCO","Florida","JFK","New York",NA,5371
"583",1,"B6",10792,"BUF","New York","MCO","Florida",NA,1876
"584",1,"B6",14771,"SFO","California","LAS","Nevada",NA,7007
"585",1,"B6",12478,"JFK","New York","SAN","California",NA,1630
"586",1,"B6",14679,"SAN","California","JFK","New York",NA,1630
"587",1,"B6",13204,"MCO","Florida","HPN","New York",NA,1484
"588",1,"B6",12478,"JFK","New York","DEN","Colorado",NA,1082
"589",1,"B6",11292,"DEN","Colorado","JFK","New York",NA,1084
"590",1,"B6",10529,"BDL","Connecticut","DCA","Virginia",NA,1182
"591",1,"B6",12892,"LAX","California","FLL","Florida",NA,373
"592",1,"B6",11697,"FLL","Florida","LAX","California",NA,372
"593",1,"B6",12478,"JFK","New York","ORD","Illinois",NA,3672
"594",1,"B6",14747,"SEA","Washington","LGB","California",NA,1500
"595",1,"B6",12478,"JFK","New York","PWM","Maine",NA,1824
"596",1,"B6",10721,"BOS","Massachusetts","ORD","Illinois",NA,7085
"597",1,"B6",13930,"ORD","Illinois","BOS","Massachusetts",NA,7133
"598",1,"B6",12197,"HPN","New York","FLL","Florida",NA,1021
"599",1,"B6",11697,"FLL","Florida","HPN","New York",NA,1022
"600",1,"B6",15096,"SYR","New York","JFK","New York",NA,1825
"601",1,"B6",12478,"JFK","New York","SYR","New York",NA,1824
"602",1,"B6",10721,"BOS","Massachusetts","JFK","New York",NA,7372
"603",1,"B6",12478,"JFK","New York","BOS","Massachusetts",NA,7513
"604",1,"B6",10721,"BOS","Massachusetts","PBI","Florida",NA,1743
"605",1,"B6",14576,"ROC","New York","JFK","New York",NA,2435
"606",1,"B6",12478,"JFK","New York","ROC","New York",NA,2425
"607",1,"B6",10721,"BOS","Massachusetts","LAX","California",NA,2234
"608",1,"B6",12892,"LAX","California","BOS","Massachusetts",NA,2441
"609",1,"B6",10721,"BOS","Massachusetts","DCA","Virginia",NA,8899
"610",1,"B6",11278,"DCA","Virginia","BOS","Massachusetts",NA,8929
"611",1,"B6",13204,"MCO","Florida","LGA","New York",NA,3156
"612",1,"B6",12953,"LGA","New York","MCO","Florida",NA,3158
"613",1,"B6",14321,"PWM","Maine","JFK","New York",NA,1818
"614",1,"B6",15304,"TPA","Florida","JFK","New York",NA,3395
"615",1,"B6",13204,"MCO","Florida","EWR","New Jersey",NA,4977
"616",1,"B6",10785,"BTV","Vermont","JFK","New York",NA,2207
"617",1,"B6",12478,"JFK","New York","BTV","Vermont",NA,2207
"618",1,"B6",10721,"BOS","Massachusetts","SAV","Georgia",NA,89
"619",1,"B6",14685,"SAV","Georgia","BOS","Massachusetts",NA,89
"620",1,"B6",10721,"BOS","Massachusetts","PHX","Arizona",NA,1069
"621",1,"B6",12478,"JFK","New York","LGB","California",NA,1541
"622",1,"B6",10721,"BOS","Massachusetts","DFW","Texas",NA,3036
"623",1,"B6",12954,"LGB","California","AUS","Texas",NA,245
"624",1,"B6",10423,"AUS","Texas","LGB","California",NA,245
"625",1,"B6",11057,"CLT","North Carolina","JFK","New York",NA,1866
"626",1,"B6",12478,"JFK","New York","CLT","North Carolina",NA,1833
"627",1,"B6",12478,"JFK","New York","TPA","Florida",NA,3390
"628",1,"B6",12478,"JFK","New York","RSW","Florida",NA,1893
"629",1,"B6",14869,"SLC","Utah","LGB","California",NA,2499
"630",1,"B6",12954,"LGB","California","SLC","Utah",NA,2500
"631",1,"B6",14100,"PHL","Pennsylvania","BOS","Massachusetts",NA,6384
"632",1,"B6",14843,"SJU","Puerto Rico","BOS","Massachusetts",NA,1273
"633",1,"B6",12478,"JFK","New York","SEA","Washington",NA,1855
"634",1,"B6",14747,"SEA","Washington","JFK","New York",NA,1852
"635",1,"B6",14893,"SMF","California","LGB","California",NA,729
"636",1,"B6",12954,"LGB","California","SMF","California",NA,729
"637",1,"B6",12953,"LGA","New York","FLL","Florida",NA,3152
"638",1,"B6",11697,"FLL","Florida","LGA","New York",NA,3149
"639",1,"B6",10529,"BDL","Connecticut","SJU","Puerto Rico",NA,366
"640",1,"B6",12889,"LAS","Nevada","LGB","California",NA,854
"641",1,"B6",12954,"LGB","California","LAS","Nevada",NA,853
"642",1,"B6",12478,"JFK","New York","HOU","Texas",NA,943
"643",1,"B6",12191,"HOU","Texas","JFK","New York",NA,944
"644",1,"B6",10721,"BOS","Massachusetts","BWI","Maryland",NA,4797
"645",1,"B6",12953,"LGA","New York","SRQ","Florida",NA,74
"646",1,"B6",14986,"SRQ","Florida","LGA","New York",NA,74
"647",1,"B6",11278,"DCA","Virginia","PBI","Florida",NA,909
"648",1,"B6",14771,"SFO","California","BOS","Massachusetts",NA,2594
"649",1,"B6",15070,"SWF","New York","MCO","Florida",NA,835
"650",1,"B6",10800,"BUR","California","JFK","New York",NA,1366
"651",1,"B6",12478,"JFK","New York","BUR","California",NA,1366
"652",1,"B6",10721,"BOS","Massachusetts","RIC","Virginia",NA,689
"653",1,"B6",14524,"RIC","Virginia","BOS","Massachusetts",NA,688
"654",1,"B6",10721,"BOS","Massachusetts","TPA","Florida",NA,1785
"655",1,"B6",15304,"TPA","Florida","BOS","Massachusetts",NA,1782
"656",1,"B6",12197,"HPN","New York","MCO","Florida",NA,1485
"657",1,"B6",13495,"MSY","Louisiana","BOS","Massachusetts",NA,254
"658",1,"B6",10721,"BOS","Massachusetts","MSY","Louisiana",NA,254
"659",1,"B6",12954,"LGB","California","BOS","Massachusetts",NA,789
"660",1,"B6",10721,"BOS","Massachusetts","LGB","California",NA,788
"661",1,"B6",12478,"JFK","New York","LAS","Nevada",NA,4471
"662",1,"B6",12478,"JFK","New York","MSY","Louisiana",NA,1070
"663",1,"B6",10721,"BOS","Massachusetts","SEA","Washington",NA,979
"664",1,"B6",14747,"SEA","Washington","BOS","Massachusetts",NA,980
"665",1,"B6",14107,"PHX","Arizona","BOS","Massachusetts",NA,1067
"666",1,"B6",12954,"LGB","California","SEA","Washington",NA,1499
"667",1,"B6",13204,"MCO","Florida","SJU","Puerto Rico",NA,2420
"668",1,"B6",10721,"BOS","Massachusetts","DEN","Colorado",NA,2077
"669",1,"B6",11292,"DEN","Colorado","BOS","Massachusetts",NA,2234
"670",1,"B6",11697,"FLL","Florida","AUS","Texas",NA,481
"671",1,"B6",10423,"AUS","Texas","FLL","Florida",NA,481
"672",1,"B6",10721,"BOS","Massachusetts","BUF","New York",NA,729
"673",1,"B6",10529,"BDL","Connecticut","TPA","Florida",NA,1276
"674",1,"B6",11697,"FLL","Florida","SWF","New York",NA,476
"675",1,"B6",11618,"EWR","New Jersey","PBI","Florida",NA,2769
"676",1,"B6",14027,"PBI","Florida","EWR","New Jersey",NA,2770
"677",1,"B6",15304,"TPA","Florida","HPN","New York",NA,60
"678",1,"B6",14843,"SJU","Puerto Rico","TPA","Florida",NA,366
"679",1,"B6",12953,"LGA","New York","PBI","Florida",NA,1934
"680",1,"B6",11618,"EWR","New Jersey","TPA","Florida",NA,2838
"681",1,"B6",15304,"TPA","Florida","EWR","New Jersey",NA,2837
"682",1,"B6",12478,"JFK","New York","AUS","Texas",NA,1356
"683",1,"B6",11278,"DCA","Virginia","BDL","Connecticut",NA,1183
"684",1,"B6",13204,"MCO","Florida","SLC","Utah",NA,685
"685",1,"B6",14869,"SLC","Utah","MCO","Florida",NA,687
"686",1,"B6",15024,"STT","U.S. Virgin Islands","BOS","Massachusetts",NA,88
"687",1,"B6",10721,"BOS","Massachusetts","STT","U.S. Virgin Islands",NA,88
"688",1,"B6",15024,"STT","U.S. Virgin Islands","SJU","Puerto Rico",NA,478
"689",1,"B6",10792,"BUF","New York","BOS","Massachusetts",NA,728
"690",1,"B6",10721,"BOS","Massachusetts","PHL","Pennsylvania",NA,6375
"691",1,"B6",11697,"FLL","Florida","BDL","Connecticut",NA,545
"692",1,"B6",10721,"BOS","Massachusetts","RSW","Florida",NA,1716
"693",1,"B6",14635,"RSW","Florida","BOS","Massachusetts",NA,1716
"694",1,"B6",10721,"BOS","Massachusetts","SJC","California",NA,256
"695",1,"B6",14831,"SJC","California","BOS","Massachusetts",NA,256
"696",1,"B6",14307,"PVD","Rhode Island","MCO","Florida",NA,2148
"697",1,"B6",13204,"MCO","Florida","PVD","Rhode Island",NA,2149
"698",1,"B6",12478,"JFK","New York","JAX","Florida",NA,1067
"699",1,"B6",12451,"JAX","Florida","JFK","New York",NA,1068
"700",1,"B6",11278,"DCA","Virginia","RSW","Florida",NA,706
"701",1,"B6",14635,"RSW","Florida","DCA","Virginia",NA,708
"702",1,"B6",15096,"SYR","New York","MCO","Florida",NA,391
"703",1,"B6",13204,"MCO","Florida","SYR","New York",NA,390
"704",1,"B6",13204,"MCO","Florida","PSE","Puerto Rico",NA,347
"705",1,"B6",14254,"PSE","Puerto Rico","MCO","Florida",NA,347
"706",1,"B6",12478,"JFK","New York","SJC","California",NA,480
"707",1,"B6",14831,"SJC","California","JFK","New York",NA,481
"708",1,"B6",12478,"JFK","New York","BUF","New York",NA,3674
"709",1,"B6",12889,"LAS","Nevada","JFK","New York",NA,4481
"710",1,"B6",11298,"DFW","Texas","BOS","Massachusetts",NA,3036
"711",1,"B6",11278,"DCA","Virginia","JAX","Florida",NA,888
"712",1,"B6",12451,"JAX","Florida","DCA","Virginia",NA,896
"713",1,"B6",12478,"JFK","New York","RDU","North Carolina",NA,4149
"714",1,"B6",10821,"BWI","Maryland","BOS","Massachusetts",NA,4795
"715",1,"B6",14027,"PBI","Florida","DCA","Virginia",NA,909
"716",1,"B6",15070,"SWF","New York","FLL","Florida",NA,476
"717",1,"B6",15304,"TPA","Florida","SJU","Puerto Rico",NA,366
"718",1,"B6",11278,"DCA","Virginia","MCO","Florida",NA,1845
"719",1,"B6",13204,"MCO","Florida","DCA","Virginia",NA,1845
"720",1,"B6",13204,"MCO","Florida","BQN","Puerto Rico",NA,492
"721",1,"B6",10732,"BQN","Puerto Rico","MCO","Florida",NA,492
"722",1,"B6",14771,"SFO","California","LGB","California",NA,209
"723",1,"B6",12954,"LGB","California","SFO","California",NA,210
"724",1,"B6",10721,"BOS","Massachusetts","SRQ","Florida",NA,23
"725",1,"B6",12478,"JFK","New York","PSE","Puerto Rico",NA,346
"726",1,"B6",14254,"PSE","Puerto Rico","JFK","New York",NA,346
"727",1,"B6",10721,"BOS","Massachusetts","LAS","Nevada",NA,1383
"728",1,"B6",12889,"LAS","Nevada","BOS","Massachusetts",NA,1383
"729",1,"B6",10423,"AUS","Texas","JFK","New York",NA,1358
"730",1,"B6",14492,"RDU","North Carolina","BOS","Massachusetts",NA,3870
"731",1,"B6",10792,"BUF","New York","JFK","New York",NA,3679
"732",1,"B6",12451,"JAX","Florida","FLL","Florida",NA,1809
"733",1,"B6",11697,"FLL","Florida","JAX","Florida",NA,1812
"734",1,"B6",10732,"BQN","Puerto Rico","JFK","New York",NA,661
"735",1,"B6",12478,"JFK","New York","BQN","Puerto Rico",NA,661
"736",1,"B6",13204,"MCO","Florida","SWF","New York",NA,834
"737",1,"B6",11697,"FLL","Florida","SJU","Puerto Rico",NA,765
"738",1,"B6",14843,"SJU","Puerto Rico","FLL","Florida",NA,764
"739",1,"B6",10529,"BDL","Connecticut","FLL","Florida",NA,546
"740",1,"B6",14843,"SJU","Puerto Rico","ORD","Illinois",NA,1115
"741",1,"B6",10721,"BOS","Massachusetts","RDU","North Carolina",NA,3777
"742",1,"B6",13930,"ORD","Illinois","JFK","New York",NA,3684
