"","CITY","STABBR","ZIP","LONGITUDE","LATITUDE","INSTNM","TUITFTE","INEXPFTE","AVGFACSAL","faminc","COSTT4_A","COSTT4_P","TUITIONFEE_IN","TUITIONFEE_OUT","TUITIONFEE_PROG","NPT4_PUB","NPT4_PRIV","HIGHDEG","PREDDEG","sch_deg","CONTROL","RELAFFIL","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","ADM_RATE_ALL","ADM_RATE","SATMT75","ACTMT75","UGDS","female","married","pct_white","pct_black","pct_asian","pct_hispanic","pct_born_us","poverty_rate","DEBT_MDN","GRAD_DEBT_MDN","CDR3"
"5444","Middleburg Heights","OH","44130",-81.8235,41.3742,"Sanford-Brown College-Middleburg Heights",12042,3735,4015,28140.86,"24130","NULL","15262","15262","NULL","NULL","19034",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","495","0.87999999523162",0.20999999344348,52.4300003051757,"33.8699989318847","3.89000010490417","14.9700002670288","81.0899963378906","12.9200000762939",9500,"9500",20.3
"112","Mesa","AZ","85202",-111.8715,33.3913,"Mesa Community College",1815,4626,6779,37065.38,"12744","NULL","1974","7758","NULL","8868","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","20120","0.56999999284744",0.18999999761581,77.8300018310547,"3.15000009536743","2.35999989509582","19.8099994659423","87.7699966430664","7.98999977111816",5065,"PrivacySuppressed",19.2
"4158","South Burlington","VT","05403-7747",-73.2101,44.4338,"O'Briens Aveda Institute",6443,4844,NA,39535.75,"NULL","15884","NULL","NULL","15525","NULL","10700",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","80","0.93999999761581",0.15999999642372,95.3300018310547,"1.33000004291534","1.22000002861022","0.99000000953674","94.3799972534179","6.15999984741211",9500,"9833",18.6
"6563","Corinth","MS","38834",-88.5205,34.934,"Corinth Academy of Cosmetology",3949,778,NA,NA,"NULL","10288","NULL","NULL","9150","NULL","6382",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","160","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",5000,"5500",29.4
"2396","Omaha","NE","68137",-96.0979,41.2172,"Vatterott College-Spring Valley",9595,2689,3611,26148.58,"21473","NULL","12538","12538","NULL","NULL","15632",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","330","0.70999997854232",0.25999999046325,80.4000015258789,"12.7799997329711","1.40999996662139","5.88999986648559","94.2699966430664","8.10999965667724",14250,"20000",17.7
"4875","Pomona","CA","91766",-117.7485,34.0577,"Thuy Princess Beauty College",0,722,NA,NA,"NULL","3275","NULL","NULL","1150","NULL","-1094",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","77","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",23.5
"343","San Rafael","CA","94901-2298",-122.5147,37.98,"Dominican University of California",21979,14357,8770,73265.64,"56165","NULL","40600","40600","NULL","NULL","32053",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.7752","0.7752","590","26","1567","0.77999997138977",0.11999999731779,65.7300033569336,"6.19999980926513","12.8900003433227","18.9200000762939","76.9499969482422","6.94000005722046",25222,"27000",4.7
"7069","Hampton","VA","23666",-76.3927,37.0439,"Bryant & Stratton College-Hampton",14708,4123,3612,NA,"20755","NULL","16565","16565","NULL","NULL","15497",3,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","641","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",10250,"24260.5",24.6
"5965","Evanston","IL","60201-1718",-87.6844,42.0655,"NorthShore University HealthSystem School of Nurse Anesthesia",12511,10570,NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",0,0,"NULL",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",0
"4421","Cleveland","WI","53015-1414",-87.7545,43.9248,"Lakeshore Technical College",3472,15248,8218,43145.84,"11438","NULL","3868","5701","NULL","8728","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2255","0.70999997854232",0.27000001072883,94.0899963378906,"0.80000001192092","2.53999996185302","2.63000011444091","96.2799987792969","4.07999992370605",6500,"8229.5",11.2
"3908","Abilene","TX","79699",-99.7095,32.4692,"Abilene Christian University",14418,8737,5508,86392,"39811","NULL","28350","28350","NULL","NULL","24106",4,3,"3",2,"74","0","0","0","0","0","0","0","0.4894","0.4894","600","27","3647","0.55000001192092",0.03999999910593,79.4599990844726,"8.14000034332275","2.86999988555908","16.3500003814697","90.9199981689453","7.80000019073486",20698.5,"26237.5",7.5
"2730","New York","NY","10065",-73.9557,40.7648,"Memorial Hospital School of Radiation Therapy Technology",3363,2863,NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",1,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","15","PrivacySuppressed",NA,NA,"PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed",NA,"PrivacySuppressed",0
"3058","Salem","OH","44460-9598",-80.8601,40.8672,"Allegheny Wesleyan College",5635,2625,1716,33618.46,"11857","NULL","4800","4800","NULL","NULL","5336",3,3,"3",2,"79","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","37","0.56999999284744",0.10999999940395,97.8099975585937,"0.89999997615814","0.23999999463558","0.62999999523162","98.5100021362304","8.18000030517578",NA,"NULL",9
"3032","Fargo","ND","58102",-96.7892,46.8761,"Josef's School of Hair Design Inc-Fargo Downtown",3567,2367,NA,48348.46,"NULL","14849","NULL","NULL","13100","NULL","10724",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","63","0.95999997854232",0.07999999821186,94.3499984741211,"0.46000000834465","0.68999999761581","1.33000004291534","97.5100021362304","7.38000011444091",12000,"15515",10.8
"7322","Durham","NC","27707-2554",-78.9601,35.9642,"ITT Technical Institute-Durham",13580,2428,NA,NA,"27753","NULL","18048","18048","NULL","NULL","23646",2,2,"2",3,"NULL","0","0","0","0","0","0","0","0.8388","0.9153","NULL","NULL","168","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",14656.5,"25833.5",22.4
"7142","Charlotte","NC","28208",-80.8841,35.2362,"Regina's College of Beauty-Charlotte",3900,4653,NA,NA,"NULL","25802","NULL","NULL","17495","NULL","20802",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","102","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",8500,"14761",32.6
"5828","Albuquerque","NM","87114-0000",-106.6596,35.2311,"National American University-Albuquerque West",13389,285,NA,38521.77,"23988","NULL","NULL","NULL","NULL","NULL","18999",3,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","346","0.75999999046325",0.37000000476837,80.9400024414062,"7.96000003814697","2.44000005722045","9.27000045776367","93.1600036621093","7.57999992370605",10490.5,"34486",21.4
"6996","Pontiac","MI","48341",-83.3261,42.6445,"Dorsey Business Schools-Waterford Pontiac",9751,3302,NA,NA,"28588","NULL","17568","17568","NULL","NULL","24752",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","229","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9163,"11250",22.1
"4013","San Antonio","TX","78213",-98.5407,29.4886,"Everest Institute-San Antonio",9288,5012,NA,19172.42,"NULL","27295","NULL","NULL","17775","NULL","21868",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","493","0.75999999046325",0.25999999046325,57.25,"19.1399993896484","2.67000007629394","43.0499992370605","81.1399993896484","15.3800001144409",9500,"9500",27.1
"1700","Morgan City","LA","70380",-91.1978,29.6907,"South Central Louisiana Technical College-Young Memorial Campus",1800,4792,4258,15154.25,"12645","NULL","2100","3725","NULL","8555","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1460","0.69999998807907",0.2199999988079,61.5900001525879,"35.5499992370605","0.77999997138977","1.66999995708465","98","19.1700000762939",NA,"NULL",24.5
"1910","Worcester","MA","01606-2092",-71.7936,42.3147,"Quinsigamond Community College",3538,6752,6783,39042.82,"10587","NULL","5094","10038","NULL","6510","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","7647","0.63999998569488",0.15000000596046,84.4199981689453,"4.48999977111816","3.30999994277954","10.7100000381469","85.4000015258789","10.5600004196167",4950,"8072.5",15.4
"4282","Ellensburg","WA","98926-7501",-120.5377,47.005,"Central Washington University",6413,7903,7306,64896.89,"21401","NULL","8976","20886","NULL","14589","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.8216","0.8216","550","23","9958","0.55000001192092",0.12999999523162,82.0400009155273,"2.58999991416931","4.5","9.89000034332275","88.5999984741211","8.0600004196167",15916,"21267",7.9
"2712","Brooklyn","NY","11201-5372",-73.9809,40.6901,"LIU Brooklyn",23038,11583,9917,19232.08,"42712","NULL","34120","34120","NULL","NULL","23778",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.837","0.869","540","24","4905","0.69999998807907",0.17000000178813,45.4099998474121,"31.3400001525878","8.98999977111816","19.5","59.810001373291","18.3799991607666",18325.5,"25000",9.5
"1939","Adrian","MI","49221-2575",-84.0599,41.8984,"Adrian College",13466,7091,7453,77959.35,"40199","NULL","30758","30758","NULL","NULL","19151",3,3,"3",2,"71","0","0","0","0","0","0","0","0.5628","0.5628","440","25","1616","0.44999998807907",0.00999999977648,88.6100006103515,"6.92000007629394","1.21000003814697","3.1800000667572","95.6900024414062","5.71000003814697",14250,"27000",7.7
"839","Boca Raton","FL","33431-0991",-80.1023,26.3725,"Florida Atlantic University",5301,6131,7962,46536.36,"19131","NULL","4790","17234","NULL","13242","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.4773","0.4773","570","25","24685","0.62999999523162",0.12999999523162,74.9700012207031,"16.9200000762939","2.05999994277954","14.6099996566772","77.3199996948242","8.21000003814697",12500,"17250",7.6
"2287","Kansas City","MO","64110",-94.578,39.0354,"University of Missouri-Kansas City",10688,15048,8305,57316.66,"23437","NULL","9456","22203","NULL","17606","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.33","0.33","670","26","8309","0.60000002384185",0.12999999523162,79.0699996948242,"14.8000001907348","1.64999997615814","4.65000009536743","94.9599990844726","7.3600001335144",15750,"21187",9.8
"3293","Norman","OK","73069",-97.4668,35.2038,"Hollywood Cosmetology Center",3010,1896,NA,14593.31,"NULL","14566","NULL","NULL","6700","NULL","9916",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","17","0.97000002861022",0.36000001430511,82.0299987792968,"4.32999992370605","1.92999994754791","5.15000009536743","94.4700012207031","8.47999954223632",NA,"NULL",0
"5356","West Nyack","NY","10994",-73.9774,41.121,"Rockland County BOCES-Practical Nursing Program",6146,3259,NA,29901.69,"NULL","27313","NULL","NULL","11475","23042","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","0.8909","0.8909","NULL","NULL","126","0.77999997138977",0.33000001311302,58.6100006103515,"25.0400009155273","5.30999994277954","14.789999961853","72.8799972534179","10.6499996185302",5400,"6400",17.5
"3190","Ada","OH","45810-1599",-83.8307,40.7661,"Ohio Northern University",17109,12893,8551,95686.34,"49618","NULL","36720","36720","NULL","NULL","23160",4,3,"3",2,"71","0","0","0","0","0","0","0","0.6785","0.6785","650","29","2205","0.47999998927116",0.01999999955296,92.4000015258789,"4.44000005722045","1.10000002384185","1.83000004291534","96.8499984741211","5.73999977111816",25000,"27000",2.7
"4567","Hato Rey","PR","00919-0304",-66.057,18.4158,"ICPR Junior College-General Institutional",1300,2523,2521,8883,"11112","NULL","6408","6408","NULL","NULL","6659",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","789","0.58999997377395",0.17000000178813,82.8899993896484,"6.59999990463257","0.25","98.7600021362304","89.9000015258789","45.7599983215332",NA,"NULL",55
"2786","Long Beach","NY","11561",-73.67,40.5865,"Rabbinical College of Long Island",24125,27201,3904,51140.93,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",3,3,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","96","0",0,62.7999992370605,"24.8400001525878","3.86999988555908","12.1400003433227","75.370002746582","15.5",NA,"NULL",0
"425","Oakland","CA","94612-2801",-122.2697,37.8048,"Lincoln University",12732,3879,3325,67680.95,"20725","NULL","10105","10105","NULL","NULL","15577",4,2,"2",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","97","0.79000002145767",0.25999999046325,55.3899993896484,"12.1999998092651","16.8400001525878","18.3899993896484","73.9300003051757","8.02999973297119",NA,"PrivacySuppressed",16.1
"6078","Bozeman","MT","59715",-111.0407,45.6778,"Health Works Institute",12260,3481,NA,39245.34,"NULL","26910","NULL","NULL","11225","NULL","22905",1,1,"1",3,"NULL","0","0","0","0","0","0","0","0.6364","0.6364","NULL","NULL","36","0.94999998807907",0.18999999761581,94.4000015258789,"0.36000001430511","1.80999994277954","1.78999996185302","96.3199996948242","7",7220,"7220",18.7
"5812","Beaumont","TX","77706",-94.1563,30.1257,"Kaplan College-Beaumont",8773,2213,NA,16792.27,"NULL","25718","NULL","NULL","15984","NULL","21772",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","268","0.80000001192092",0.33000001311302,70.5100021362304,"10.6300001144409","1.10000002384185","48.7799987792968","87.5100021362304","17.7199993133544",9307,"9500",25.1
"2608","Bronx","NY","10462",-73.8607,40.8352,"American Beauty School",11470,2917,NA,NA,"NULL","10608","NULL","NULL","7490","NULL","7738",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","194","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",2617.5,"2960",11
"6819","Phoenix","AZ","85006",-112.043,33.4542,"Fortis College-Phoenix",7138,3233,4330,NA,"24528","NULL","12428","12428","NULL","NULL","20063",2,1,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","271","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",14060.5,"24250",15.1
"585","Fremont","CA","94539",-121.9194,37.4693,"Wyotech-Fremont",8266,4175,5077,44424.98,"NULL","23105","NULL","NULL","28140","NULL","19612",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1199","0.03999999910593",0.11999999731779,49.4399986267089,"9.14000034332275","20.3600006103515","27.4699993133544","67.8499984741211","7.69999980926513",9500,"12000",24.5
"6908","Tampa","FL","33624",-82.5238,28.0521,"The Salon Professional Academy-Tampa",11787,5841,NA,NA,"NULL","22579","NULL","NULL","14145","NULL","18860",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","99","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",8250,"11165",13.4
"7079","Fremont","CA","94538",-121.962,37.5095,"Unitek College",12794,3593,7190,NA,"32958","NULL","18968","18968","NULL","NULL","28463",3,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","904","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"10281",1.2
"207","Camden","AR","71701-1906",-92.839,33.6039,"Southern Arkansas University Tech",2125,6394,4472,27641.94,"16258","NULL","4080","5520","NULL","10119","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","894","0.64999997615814",0.25999999046325,63.3600006103515,"34.4799995422363","0.27000001072883","1.46000003814697","98.6900024414062","15.3500003814697",4878.5,"5500",27.6
"6115","Oviedo","FL","32765",-81.3216,28.633,"Paul Mitchell the School-Orlando",9312,3328,NA,50408.99,"NULL","19171","NULL","NULL","13425","NULL","16834",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","252","0.88999998569488",0.12999999523162,79.2699966430664,"4.96000003814697","4.92000007629394","15.7799997329711","84.1399993896484","7.23000001907348",9833,"11000",10.3
"7227","Atlanta","GA","30360",-84.1439,33.9018,"Georgia Christian University",5544,3020,2292,NA,"25010","NULL","5010","5010","NULL","NULL","20385",4,3,"NULL",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","156","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"NULL",0
"4529","San Juan","PR","00918-3325",-66.0573,18.417,"International Technical College",686,1081,NA,8782.21,"NULL","8982","NULL","NULL","9535","NULL","4490",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","102","0.36000001430511",0.15000000596046,71.1699981689453,"13.2299995422363","0.46000000834465","98.4000015258789","PrivacySuppressed","39.9099998474121",NA,"NULL",0
"7386","Yabucoa","PR","00767-0767",-65.8966,18.0706,"Dewey University-Yabucoa",426,4538,NA,NA,"11677","NULL","9260","9260","NULL","NULL","6713",1,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"PrivacySuppressed",0
"3896","Chattanooga","TN","37404",-85.2774,35.0325,"Tennessee Temple University",7629,1889,2985,59482.33,"23217","NULL","12120","12120","NULL","NULL","15003",4,3,"3",2,"54","0","0","0","0","0","0","0","0.7843","0.7843","530","18","704","0.51999998092651",0.09000000357627,80.9599990844726,"14.2600002288818","1.25","4.42999982833862","94.7300033569336","8.56999969482422",10001,"22583",25.4
"5051","Altoona","PA","16602-3616",-78.3973,40.5085,"Greater Altoona Career & Technology Center",8849,8398,NA,33969.91,"NULL","14165","NULL","NULL","13188","11251","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","264","0.73000001907348",0.25,97.2200012207031,"1.51999998092651","0.36000001430511","0.62000000476837","98.6900024414062","9.23999977111816",8693,"9500",13.6
"6136","St Charles","MO","63301",-90.5503,38.7907,"Vatterott College-St Charles",10129,1910,3993,21757.84,"22233","NULL","12567","12567","NULL","NULL","18418",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","305","0.34999999403953",0.25,67.0899963378906,"27.1599998474121","1.25","3.40000009536743","95.9499969482422","11.619999885559",16273,"23116",20.9
"3174","New Concord","OH","43762",-81.7372,39.9966,"Muskingum University",10871,8196,7269,74459.31,"33630","NULL","23662","23662","NULL","NULL","16663",4,3,"3",2,"66","0","0","0","0","0","0","0","0.7596","0.7596","540","24","1641","0.49000000953674",0.05999999865889,92.5199966430664,"4.78000020980835","0.87999999523162","1.25999999046325","97.1100006103515","7.59999990463257",18751,"27000",6.6
"268","Davis","CA","95616-8678",-121.752,38.5399,"University of California-Davis",13500,21365,12065,59783.54,"31803","NULL","13895","36773","NULL","15054","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.4521","0.4521","680","30","26483","0.57999998331069",0.02999999932944,59.1300010681152,"6.51999998092651","16.9599990844726","22.3199996948242","73.620002746582","8.53999996185302",13626.5,"15000",3.8
"5803","Nashville","TN","37214",-86.6719,36.1462,"Anthem Career College-Nashville",8859,1229,3357,31704.68,"28163","NULL","12728","12728","NULL","NULL","24468",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","402","0.73000001907348",0.27000001072883,68.4199981689453,"17.0699996948242","3.73000001907348","12.7600002288818","88.6800003051757","10.5600004196167",9934,"14024",15.7
"2152","Saint Paul","MN","55105",-93.1819,44.9245,"St Catherine University",16287,9805,6737,66972.65,"43356","NULL","34744","34744","NULL","NULL","23259",4,3,"3",2,"30","0","0","0","0","0","0","0","0.6089","0.6089","550","25","3479","0.95999997854232",0.18999999761581,85.0299987792968,"5.69999980926513","4.34999990463256","3.86999988555908","92.1500015258789","5.73000001907348",22697,"28500",5.2
