,Year,Link,Week Ending,Comdata,T-Chek Self-Serve,T-Chek Wholesale 
0,2016.0,http://www.ttnews.com/fuel/comdata.aspx,2/19,184.7,189.4,108.2
0,2016.0,http://www.ttnews.com/fuel/comdata.aspx,1/1,206.4,209.8,112.8
0,2016.0,http://www.ttnews.com/fuel/comdata.aspx,1/8,202.3,206.3,110.0
0,2016.0,http://www.ttnews.com/fuel/comdata.aspx,1/15,198.5,201.4,99.5
0,2016.0,http://www.ttnews.com/fuel/comdata.aspx,1/22,193.3,197.1,91.5
0,2016.0,http://www.ttnews.com/fuel/comdata.aspx,1/29,188.8,192.1,99.1
0,2016.0,http://www.ttnews.com/fuel/comdata.aspx,2/5,186.2,189.6,105.3
0,2016.0,http://www.ttnews.com/fuel/comdata.aspx,2/12,184.4,188.2,100.6
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,12/25,209.7,214.4,113.3
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,1/2,301.0,313.4,177.0
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,1/9,291.8,303.1,166.7
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,1/16,284.4,294.1,156.6
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,1/23,273.7,283.7,158.7
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,1/30,266.4,278.3,162.2
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,2/6,264.5,274.5,180.7
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,2/13,265.8,274.3,188.0
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,2/20,270.4,277.7,194.6
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,2/27,272.3,279.2,194.6
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,3/6,274.1,279.6,194.2
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,3/13,273.9,278.6,185.0
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,3/20,270.4,274.4,174.8
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,3/27,264.7,269.9,175.5
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,4/3,261.1,266.7,172.5
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,4/10,256.7,264.1,174.2
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,4/17,254.9,263.4,184.3
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,4/24,259.8,267.5,187.4
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,5/1,264.4,269.9,192.4
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,5/8,268.8,274.4,199.9
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,5/15,269.9,275.8,199.7
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,5/22,273.7,277.8,197.9
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,5/29,272.0,277.6,191.1
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,6/5,272.1,277.4,190.0
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,6/12,269.2,274.9,189.0
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,6/19,268.0,274.1,188.3
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,6/26,267.1,273.1,186.4
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,7/3,265.9,272.0,186.5
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,7/10,263.5,270.9,178.6
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,7/17,261.9,269.7,175.9
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,7/24,257.8,265.7,173.0
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,7/31,250.1,259.4,166.3
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,8/7,244.4,2.53,160.4
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,8/14,240.4,250.7,166.0
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,8/21,241.4,249.9,161.5
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,8/28,232.9,242.5,150.6
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,9/4,237.0,246.8,168.0
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,9/11,237.2,244.3,163.0
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,9/18,234.0,241.2,156.0
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,9/25,230.7,239.2,155.1
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,10/2,230.4,239.2,156.6
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,10/9,237.4,243.5,171.1
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,10/19,240.4,241.4,162.6
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,10/23,235.2,237.9,158.7
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,10/30,231.2,235.8,160.3
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,11/2,233.7,239.8,164.8
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,11/13,233.3,236.3,161.2
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,11/20,231.4,234.4,155.1
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,11/27,225.1,231.3,151.9
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,12/4,222.8,228.9,145.3
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,12/11,219.3,225.1,124.3
0,2015.0,http://www.ttnews.com/fuel/comdata2015.htm,12/18,214.4,220.2,111.9
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,12/26,309.9,321.5,182.8
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,1/3,378.0,387.9,309.5
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,1/10,376.1,387.4,301.8
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,1/17,372.4,386.1,298.5
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,1/24,371.4,383.9,300.6
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,1/31,376.7,386.5,306.6
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,2/7,378.4,385.7,304.3
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,2/14,382.1,387.6,309.7
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,2/21,384.7,389.8,318.4
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,2/28,385.4,392.8,318.6
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,3/7,385.5,395.2,320.9
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,3/14,386.9,393.9,312.7
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,3/21,382.4,392.3,309.8
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,3/28,381.0,391.9,312.2
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,4/4,382.5,390.7,309.1
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,4/11,378.8,390.6,311.2
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,4/18,379.2,392.5,315.8
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,4/25,381.5,392.9,317.9
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,5/2,380.8,392.5,311.3
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,5/9,378.9,390.5,307.8
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,5/16,377.7,389.0,308.6
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,5/23,376.7,388.0,308.1
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,5/30,374.8,387.5,306.6
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,6/6,373.8,385.7,299.2
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,6/13,372.0,384.0,301.0
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,6/20,372.5,385.3,310.0
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,6/27,378.1,387.6,310.6
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,7/4,378.5,386.7,303.6
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,7/11,374.8,385.4,297.2
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,7/18,373.0,382.9,294.2
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,7/25,370.3,381.9,294.9
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,8/1,370.5,381.2,298.2
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,8/8,368.8,380.7,297.9
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,8/15,366.9,379.8,297.5
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,8/22,365.3,378.4,293.9
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,8/29,363.8,378.1,296.6
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,9/5,363.1,378.0,294.8
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,9/12,362.2,377.6,287.7
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,9/19,359.6,374.9,283.5
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,9/26,356.7,372.9,278.8
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,10/3,355.0,371.0,278.2
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,10/10,352.0,368.8,373.1
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,10/17,348.6,363.7,267.5
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,10/24,344.2,364.4,274.7
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,10/31,356.7,362.5,272.7
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,11/7,341.2,363.8,283.0
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,11/14,347.0,368.2,271.1
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,11/21,344.8,365.0,265.0
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,11/28,337.9,361.6,257.4
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,12/5,335.7,355.5,232.5
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,12/12,330.2,346.6,212.9
0,2014.0,http://www.ttnews.com/fuel/comdata2014.htm,12/19,318.2,336.7,194.8
0,2013.0,http://www.ttnews.com/fuel/comdata2013.htm,12/27,374.1,388.7,313.5
0,2013.0,http://www.ttnews.com/fuel/comdata2013.htm,1/4/13,371.5,384.6,308.0
